,id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
125,126,mahindra scorpio,2015,diesel,50968,801099,noida,2106,suv,manual,s8,True,delhi,delhi,True,dl8c,inperson_sale,mahindra,scorpio,in_stock,1,832560,great,20210124104555,True,18608,120165,False,False
126,127,toyota innova crysta,2017,diesel,42841,1415109,noida,1528,suv,manual,2.4 gx 7 str,True,noida,uttar pradesh,True,up16,inperson_sale,toyota,innova crysta,in_transit,1,1422217,great,20210415113712,True,32869,212267,False,False
127,128,volkswagen polo,2013,petrol,65942,317199,noida,1320,hatchback,manual,comfortline 1.2l petrol,True,gurgaon,haryana,True,hr26,inperson_sale,volkswagen,polo,in_stock,1,290791,great,20210228121935,True,7368,47580,False,False
128,129,mahindra scorpio,2016,diesel,59831,1092313,noida,3284,suv,manual,s10,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,mahindra,scorpio,in_stock,1,1093292,great,20210223075037,True,25372,163847,False,False
129,130,hyundai creta,2016,petrol,61582,720299,noida,1680,suv,manual,1.6 sx plus petrol,True,noida,uttar pradesh,True,up16,inperson_sale,hyundai,creta,in_stock,2,672500,great,20210327111040,True,16731,108045,False,False
130,131,mahindra scorpio,2016,diesel,61330,1030804,noida,2581,suv,manual,s10,True,noida,uttar pradesh,True,up16,inperson_sale,mahindra,scorpio,in_stock,2,1048358,great,20210223090020,True,23943,154621,False,False
131,132,ford figo,2012,diesel,58699,233099,noida,380,hatchback,manual,1.4 zxi duratorq,True,gurgaon,haryana,True,hr26,inperson_sale,ford,figo,in_stock,1,176961,fair,20210407123718,True,5414,34965,False,False
132,133,maruti swift,2009,petrol,96354,239299,noida,338,hatchback,manual,vxi,True,new delhi,delhi,True,dl7c,inperson_sale,maruti,swift,in_stock,2,197667,good,20210209144903,True,5558,35895,False,False
133,134,mitsubishi outlander,2009,petrol,95127,307099,noida,2828,luxury suv,manual,2.4 mivec,True,delhi,delhi,True,dl7c,inperson_sale,mitsubishi,outlander,in_stock,3,295317,great,20210424123029,True,7133,46065,False,False
134,135,hyundai verna,2014,diesel,81676,520499,noida,204,sedan,manual,fluidic 1.6 sx crdi opt,True,noida,uttar pradesh,True,up16,inperson_sale,hyundai,verna,in_stock,1,510270,great,20210310123751,True,12090,78075,False,False
135,136,hyundai verna,2014,diesel,84334,510699,noida,743,sedan,manual,fluidic 1.4 crdi cx,True,delhi,delhi,True,dl12,inperson_sale,hyundai,verna,in_stock,1,488043,great,20210302131157,True,11862,76605,False,False
136,137,volkswagen ameo,2017,diesel,73768,486299,noida,1242,sedan,manual,highline 1.5,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,volkswagen,ameo,in_stock,1,465642,great,20210405151618,True,11296,72945,False,False
137,138,maruti zen estilo,2010,petrol,65057,208999,noida,351,hatchback,manual,lxi,True,delhi,delhi,True,dl7c,inperson_sale,maruti,zen estilo,in_transit,1,149524,good,20210414121830,True,4855,31350,False,False
138,139,maruti alto k10,2012,petrol,89988,206399,noida,750,hatchback,manual,vxi,True,delhi,delhi,True,dl9c,inperson_sale,maruti,alto k10,in_stock,2,181965,good,20210322094025,True,4794,30960,False,False
139,140,maruti celerio,2016,petrol & cng,100780,358299,noida,1776,hatchback,manual,vxi cng,False,delhi,delhi,True,dl9c,inperson_sale,maruti,celerio,in_stock,2,319632,great,20210404113309,True,8322,53745,False,False
140,141,honda brio,2013,petrol,90659,251399,noida,448,hatchback,manual,1.2 s mt i vtec,True,delhi,delhi,True,dl2c,inperson_sale,honda,brio,in_stock,2,214324,good,20210304142352,True,5839,37710,False,False
141,142,hyundai santro xing,2013,petrol,79800,220699,noida,1251,hatchback,manual,gl plus,True,delhi,delhi,True,dl8c,inperson_sale,hyundai,santro xing,in_stock,1,206571,great,20210401165422,True,5126,33105,False,False
142,143,maruti swift dzire,2012,petrol,90220,290899,noida,1831,sedan,manual,lxi 1.2 bs iv,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,maruti,swift dzire,in_stock,1,283877,great,20210223143124,True,6757,43635,False,False
143,144,ford ecosport,2013,diesel,99113,413099,noida,1508,suv,manual,1.5titanium tdci,True,noida,uttar pradesh,True,up16,inperson_sale,ford,ecosport,in_stock,1,411396,great,20210208140254,True,9595,61965,False,False
144,145,mahindra xuv500,2014,diesel,60070,699399,noida,1583,luxury suv,manual,w8 fwd,True,navi mumbai,maharashtra,True,mh43,inperson_sale,mahindra,xuv500,in_stock,1,733951,great,20201213125309,True,16245,104910,False,False
145,146,nissan terrano,2014,diesel,110471,469099,noida,842,suv,manual,xv 110 diesel,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,nissan,terrano,in_stock,1,428610,great,20210402102441,True,10896,70365,False,False
146,147,honda amaze,2014,petrol,86304,364599,noida,535,sedan,manual,1.2 smt i vtec,True,noida,uttar pradesh,True,up16,inperson_sale,honda,amaze,in_stock,1,303700,great,20210312144348,True,8469,54690,False,False
147,148,maruti ritz,2010,petrol,108338,230799,noida,490,hatchback,manual,vxi genus,True,noida,uttar pradesh,True,up16,inperson_sale,maruti,ritz,in_stock,1,224350,great,20210317100034,True,5361,34620,False,False
148,149,hyundai i20,2012,diesel,122256,299399,noida,524,hatchback,manual,sportz 1.4 crdi,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,hyundai,i20,in_stock,1,273723,great,20210322105319,True,6954,44910,False,False
149,150,toyota etios,2015,petrol,168109,330899,noida,938,sedan,manual,g,True,noida,uttar pradesh,True,up16,inperson_sale,toyota,etios,in_stock,1,318815,great,20210215062328,True,7686,49635,False,False
150,151,maruti ertiga,2012,diesel,186207,440199,noida,1085,suv,manual,vdi,True,noida,uttar pradesh,True,up14,inperson_sale,maruti,ertiga,in_stock,1,387269,good,20210406123906,True,10225,66030,False,False
151,152,volkswagen vento,2013,diesel,192715,377799,noida,888,sedan,manual,highline diesel,True,mathura,uttar pradesh,True,up85,inperson_sale,volkswagen,vento,in_stock,1,350604,great,20210321073652,True,8775,56670,False,False
152,153,toyota corolla altis,2014,petrol,134937,751399,noida,1166,luxury sedan,manual,gl,True,noida,uttar pradesh,True,up16,inperson_sale,toyota,corolla altis,in_stock,1,733302,great,20210319130848,True,17453,112710,False,False
153,154,audi q3,2013,diesel,114155,1072517,noida,1288,luxury suv,automatic,2.0 tdi quattro,True,delhi,delhi,True,dl1c,inperson_sale,audi,q3,in_stock,2,990909,great,20210209115209,True,24912,160878,False,False
154,155,hyundai creta,2016,diesel,124714,818799,noida,924,suv,manual,1.6 sx at crdi,True,noida,uttar pradesh,True,up16,inperson_sale,hyundai,creta,in_stock,1,810419,great,20210313101912,True,19019,122820,False,False
155,156,audi a6,2013,diesel,107465,1202706,noida,1937,luxury sedan,automatic,2.0 tdi premium plus,True,delhi,delhi,True,dl1c,inperson_sale,audi,a6,in_stock,2,1273548,great,20210405090410,True,27936,180406,False,False
156,157,toyota fortuner,2013,diesel,154297,1213917,noida,2095,luxury suv,automatic,3.0 at 4x2,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,toyota,fortuner,in_stock,1,1250172,great,20210218115903,True,28196,182088,False,False
157,158,toyota innova,2014,diesel,214389,619299,noida,876,suv,manual,2.5 gx 7 str bs iv,True,new delhi,delhi,True,dl2c,inperson_sale,toyota,innova,in_stock,1,598514,great,20210313094533,True,14385,92895,False,False
158,159,maruti celerio,2015,petrol & cng,158356,316399,noida,1278,hatchback,manual,vxi cng,True,delhi,delhi,True,dl9c,inperson_sale,maruti,celerio,in_transit,1,288964,great,20210326074435,True,7349,47460,False,False
159,160,maruti swift,2015,petrol,27191,365799,noida,2550,hatchback,manual,lxi opt,True,new delhi,delhi,True,dl8c,inperson_sale,maruti,swift,in_stock,1,366204,great,20210307063826,True,8497,54870,True,False
160,161,maruti alto 800,2017,petrol,15581,257699,noida,3272,hatchback,manual,lxi,True,gurgaon,haryana,True,hr26,inperson_sale,maruti,alto 800,in_stock,1,264886,great,20210219081330,True,5986,38655,True,False
161,162,maruti swift dzire,2011,petrol,15248,254299,noida,2660,sedan,manual,vxi 1.2 bs iv,True,delhi,delhi,True,dl3c,inperson_sale,maruti,swift dzire,in_stock,1,240524,great,20210126080409,True,5907,38145,True,False
162,163,maruti alto k10,2018,petrol,17599,335199,noida,1102,hatchback,manual,vxi,True,delhi,delhi,True,dl1c,inperson_sale,maruti,alto k10,in_stock,1,319967,great,20210308054829,True,7786,50280,True,False
163,164,mahindra scorpio,2013,diesel,34861,506799,noida,1701,suv,manual,lx bs iv,True,delhi,delhi,True,dl12,inperson_sale,mahindra,scorpio,in_stock,1,479116,great,20210330084528,True,11772,76020,True,False
164,165,maruti swift,2019,petrol,9218,568299,noida,2291,hatchback,manual,vxi,True,new delhi,delhi,True,dl4c,inperson_sale,maruti,swift,in_stock,1,579475,great,20210318135628,True,13200,85245,True,False
165,166,hyundai grand i10,2019,petrol,7794,513399,noida,2127,hatchback,manual,sportz 1.2 kappa vtvt,True,new delhi,delhi,True,dl9c,inperson_sale,hyundai,grand i10,in_stock,1,514830,great,20210316071613,True,11925,77010,True,False
166,167,datsun redi go,2018,petrol,14537,277899,noida,1185,hatchback,manual,1.0 t(o) at,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,datsun,redi go,in_stock,1,278408,great,20210217163734,True,6455,41685,True,False
167,168,maruti swift,2013,diesel,45994,356099,noida,1291,hatchback,manual,vdi,True,noida,uttar pradesh,True,up16,inperson_sale,maruti,swift,in_stock,1,321214,great,20210404075123,True,8271,53415,True,False
168,169,hyundai i10,2010,petrol,55388,190499,noida,2158,hatchback,manual,magna 1.2 kappa2,True,new delhi,delhi,True,dl4c,inperson_sale,hyundai,i10,in_stock,2,179618,great,20210210164233,True,4425,28575,True,False
169,170,maruti sx4,2010,petrol,51871,238199,noida,1026,sedan,manual,zxi at,True,delhi,delhi,True,dl3c,inperson_sale,maruti,sx4,in_stock,1,211716,good,20210308065027,True,5533,35730,True,False
170,171,maruti ritz,2011,petrol,41762,239399,noida,1252,hatchback,manual,vxi bs iv,True,delhi,delhi,True,dl12,inperson_sale,maruti,ritz,in_stock,1,194500,great,20210302114653,True,5561,35910,True,False
171,172,mahindra tuv300,2016,diesel,37219,551499,noida,3898,suv,automatic,t8 at,True,delhi,delhi,True,dl12,inperson_sale,mahindra,tuv300,in_stock,1,528307,great,20210219084221,True,12810,82725,True,False
172,173,hyundai elite i20,2020,petrol,11146,532799,noida,6329,hatchback,manual,1.2 magna plus vtvt,True,delhi,delhi,True,dl12,inperson_sale,hyundai,elite i20,in_stock,1,541035,great,20210213081030,True,12376,79920,True,False
173,174,honda city,2014,petrol,48845,530499,noida,2855,sedan,manual,v mt petrol,True,delhi,delhi,True,dl11,inperson_sale,honda,city,in_stock,1,555000,great,20201202213007,True,12322,79575,True,False
174,175,maruti new  wagon-r,2019,petrol,21000,397699,noida,2197,hatchback,manual,lxi 1.0 l,True,delhi,delhi,True,dl5c,inperson_sale,maruti,new  wagon-r,in_stock,1,397608,great,20210217111135,True,9238,59655,True,False
175,176,honda amaze,2017,petrol,37426,450999,noida,1624,sedan,manual,1.2 smt i vtec,True,noida,uttar pradesh,True,up16,inperson_sale,honda,amaze,in_transit,1,455681,great,20210217121030,True,10476,67650,True,False
176,177,renault kwid,2018,petrol,31537,283999,noida,4740,hatchback,manual,rxl,True,hathras,uttar pradesh,True,up86,inperson_sale,renault,kwid,in_stock,1,283882,great,20210215070720,True,6597,42600,True,False
177,178,hyundai i10,2010,petrol,68453,174499,noida,1693,hatchback,manual,era 1.1 irde,True,delhi,delhi,True,dl3c,inperson_sale,hyundai,i10,in_stock,1,150000,great,20210227131032,True,4053,26175,True,False
178,179,honda city,2017,petrol & cng,28074,791599,noida,1517,sedan,manual,vx mt petrol,False,delhi,delhi,True,dl10,inperson_sale,honda,city,in_stock,1,768750,great,20210309122959,True,18387,118740,True,False
179,180,hyundai xcent,2014,diesel,68235,275699,noida,1416,sedan,manual,s 1.1 crdi opt,True,new delhi,delhi,True,dl9c,inperson_sale,hyundai,xcent,in_stock,2,288862,great,20210224083013,True,6404,41355,True,False
180,181,maruti swift dzire,2013,diesel,67411,271499,noida,1264,sedan,manual,ldi bs iv,True,delhi,delhi,True,dl13,inperson_sale,maruti,swift dzire,in_stock,1,265882,great,20210113144903,True,6306,40725,True,False
181,182,maruti swift dzire,2012,diesel,80671,336099,noida,871,sedan,manual,vdi bs iv,True,kanpur,uttar pradesh,True,up78,inperson_sale,maruti,swift dzire,in_stock,1,324026,great,20210308053414,True,7807,50415,True,False
182,183,maruti ritz,2009,petrol,48907,189299,noida,1318,hatchback,manual,vxi,True,new delhi,delhi,True,dl9c,inperson_sale,maruti,ritz,in_stock,1,196568,great,20210212075552,True,4397,28395,True,False
183,184,maruti ertiga,2015,diesel,57933,574199,noida,1224,suv,manual,zdi,True,delhi,delhi,True,dl8c,inperson_sale,maruti,ertiga,in_stock,2,566007,great,20210305131805,True,13337,86130,True,False
184,185,hyundai i20,2009,petrol,86251,175299,noida,4681,hatchback,manual,magna 1.2 vtvt,True,delhi,delhi,True,dl7c,inperson_sale,hyundai,i20,in_stock,2,180994,great,20210121114316,True,4072,26295,True,False
185,186,maruti alto,2019,petrol & cng,50244,313399,noida,1664,hatchback,manual,lxi,True,bulandshahr,uttar pradesh,True,up13,inperson_sale,maruti,alto,in_stock,2,288271,great,20210426095013,True,7279,47010,True,False
186,187,maruti alto k10,2014,petrol & cng,70930,274799,noida,808,hatchback,manual,lxi cng,True,delhi,delhi,True,dl5c,inperson_sale,maruti,alto k10,in_stock,1,218798,good,20210311151313,True,6383,41220,True,False
187,188,maruti wagon r 1.0,2012,petrol & cng,83630,218899,noida,1670,hatchback,manual,lxi cng,True,gurgaon,haryana,True,hr72,inperson_sale,maruti,wagon r 1.0,in_stock,1,213657,great,20210319095741,True,5084,32835,True,False
188,189,hyundai verna,2018,diesel,38712,949499,noida,6516,sedan,automatic,1.6 crdi sx + at,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,hyundai,verna,in_stock,1,982553,great,20201125080503,True,22054,142425,True,False
189,190,maruti vitara brezza,2017,diesel,39663,732399,noida,1186,suv,manual,zdi plus,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,maruti,vitara brezza,in_stock,1,699000,great,20201205183005,True,17012,109860,True,False
190,191,hyundai verna,2017,diesel,38307,747999,noida,4483,sedan,manual,1.6 crdi sx,True,delhi,delhi,True,dl5c,inperson_sale,hyundai,verna,in_stock,1,772187,great,20210302071311,True,17374,112200,True,False
191,192,mahindra tuv300,2015,diesel,71692,579599,noida,1830,suv,automatic,t8 at,True,delhi,delhi,True,dl12,inperson_sale,mahindra,tuv300,in_stock,2,571730,great,20210226123044,True,13463,86940,True,False
192,193,hyundai verna,2019,diesel,25800,846799,noida,5905,sedan,manual,1.4 crdi ex mt,True,delhi,delhi,True,dl11,inperson_sale,hyundai,verna,in_stock,1,874326,great,20210312124500,True,19669,127020,True,False
193,194,maruti ertiga,2012,diesel,89257,419599,noida,2159,suv,manual,vdi,True,delhi,delhi,True,dl12,inperson_sale,maruti,ertiga,in_stock,1,406511,great,20210220150451,True,9746,62940,True,False
194,195,hyundai elite i20,2018,petrol & cng,42277,523699,noida,276,hatchback,manual,asta 1.2,True,delhi,delhi,True,dl10,inperson_sale,hyundai,elite i20,out_of_stock,1,532787,great,20210312124355,True,12164,78555,True,False
195,196,maruti vitara brezza,2018,diesel,28572,780799,noida,2814,suv,manual,zdi plus,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,maruti,vitara brezza,in_stock,1,805993,great,20201221102837,True,18136,117120,True,False
196,197,ford ecosport,2018,petrol,11844,791199,noida,2157,suv,manual,1.5 titanium ti vct,True,delhi,delhi,True,dl12,inperson_sale,ford,ecosport,in_stock,1,838352,great,20210318115936,True,18378,118680,True,False
197,198,maruti ertiga,2012,diesel,81227,380599,noida,2065,suv,manual,zdi,True,delhi,delhi,True,dl8c,inperson_sale,maruti,ertiga,in_stock,2,338100,great,20201203223002,True,8840,57090,True,False
198,199,hyundai verna,2012,diesel,84027,283299,noida,3776,sedan,manual,fluidic 1.4 crdi,True,new delhi,delhi,True,dl7c,inperson_sale,hyundai,verna,in_stock,2,285634,great,20210208092435,True,6580,42495,True,False
199,200,maruti xl6,2019,petrol,10643,877199,noida,2581,suv,manual,alpha shvs  mt,True,gurgaon,haryana,True,hr26,inperson_sale,maruti,xl6,in_stock,2,929075,great,20210305075522,True,20375,131580,True,False
200,201,tata harrier,2019,diesel,50873,1280577,noida,7645,suv,manual,xz 2.0l kryotec,True,gurgaon,haryana,True,hr95,inperson_sale,tata,harrier,in_stock,1,1252819,great,20210216122916,True,29745,192087,True,False
201,202,honda city,2014,diesel,74867,514499,noida,1561,sedan,manual,vx mt diesel,True,new delhi,delhi,True,dl3c,inperson_sale,honda,city,in_stock,2,510224,great,20210224052247,True,11951,77175,True,False
202,203,honda civic,2010,petrol,86619,273199,noida,3364,sedan,automatic,1.8v at,True,delhi,delhi,True,dl3c,inperson_sale,honda,civic,in_stock,2,250000,great,20201207100043,True,6346,40980,True,False
203,204,maruti swift,2009,petrol,89564,177099,noida,2924,hatchback,manual,vxi 1.3,False,delhi,delhi,True,dl3c,inperson_sale,maruti,swift,in_stock,2,171233,great,20210311071754,True,4114,26565,True,False
204,205,hyundai verna,2014,diesel,75854,488299,noida,2142,sedan,manual,fluidic 1.6 sx crdi opt,True,noida,uttar pradesh,True,up16,inperson_sale,hyundai,verna,in_stock,1,498046,great,20210224053132,True,11342,73245,True,False
205,206,honda brio,2014,petrol,76938,273899,noida,1519,hatchback,manual,1.2 s mt i vtec,True,delhi,delhi,True,dl2c,inperson_sale,honda,brio,in_stock,1,269900,great,20201127132338,True,6362,41085,True,False
206,207,hyundai i10,2015,petrol & cng,87634,297599,noida,1362,hatchback,manual,magna 1.1 irde2,True,delhi,delhi,True,dl3c,inperson_sale,hyundai,i10,in_stock,1,250499,good,20210318133356,True,6912,44640,True,False
207,208,mercedes benz cla class,2016,diesel,19492,2055348,noida,7142,luxury sedan,manual,cla 200 cdi sport,True,delhi,delhi,True,dl2c,inperson_sale,mercedes benz,cla class,in_stock,2,2079389,great,20210302121415,True,47741,308303,True,False
208,209,maruti baleno,2016,diesel,81175,538099,noida,824,hatchback,manual,alpha ddis 190,False,ghaziabad,uttar pradesh,True,up14,inperson_sale,maruti,baleno,in_stock,1,542150,great,20210308090002,True,12499,80715,True,False
209,210,hyundai i10,2012,petrol,88696,200799,noida,663,hatchback,manual,magna 1.2 kappa2,True,delhi,delhi,True,dl12,inperson_sale,hyundai,i10,in_stock,1,196748,great,20210129132257,True,4664,30120,True,False
210,211,honda amaze,2018,diesel,56926,569899,noida,2893,sedan,manual,1.5 smt i dtec,True,ghaziabad,uttar pradesh,True,up14,inperson_sale,honda,amaze,in_stock,1,580538,great,20210223145139,True,13237,85485,True,False
